title_link,titles,posted_date,hacking_type,hacking_sub_type
https://thehackernews.com/2023/08/hiatusrat-malware-resurfaces-taiwan.html,  HiatusRAT Malware Resurfaces: Taiwan Firms and U.S. Military Under Attack ,21-08-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/08/wooflocker-toolkit-hides-malicious.html,  WoofLocker Toolkit Hides Malicious Codes in Images to Run Tech Support Scams ,19-08-2023, Malvertising ,Website Security
https://thehackernews.com/2023/08/new-juniper-junos-os-flaws-expose.html,  New Juniper Junos OS Flaws Expose Devices to Remote Attacks - Patch Now ,19-08-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/08/thousands-of-android-malware-apps-using.html,  Thousands of Android Malware Apps Using Stealthy APK Compression to Evade Detection ,19-08-2023, Mobile Security ,Malware
https://thehackernews.com/2023/08/14-suspected-cybercriminals-arrested.html,  14 Suspected Cybercriminals Arrested Across Africa in Coordinated Crackdown ,18-08-2023, Cyber Crime ,Hacking News
https://thehackernews.com/2023/08/new-wave-of-attack-campaign-targeting.html,  New Wave of Attack Campaign Targeting Zimbra Email Users for Credential Theft ,18-08-2023, Email Seucrity ,Cyber Attack
https://thehackernews.com/2023/08/new-blackcat-ransomware-variant-adopts.html,  New BlackCat Ransomware Variant Adopts Advanced Impacket and RemCom Tools  ,18-08-2023, Cyber Attack ,Ransomware
https://thehackernews.com/2023/08/google-chromes-new-feature-alerts-users.html,  Google Chrome's New Feature Alerts Users About Auto-Removal of Malicious Extensions ,18-08-2023, Browser Security ,Malware
https://thehackernews.com/2023/08/nofilter-attack-sneaky-privilege.html,  NoFilter Attack: Sneaky Privilege Escalation Method Bypasses Windows Security ,17-08-2023, Endpoint Security ,Vulnerability
https://thehackernews.com/2023/08/china-linked-bronze-starlight-group.html,  China-Linked Bronze Starlight Group Targeting Gambling Sector with Cobalt Strike Beacons ,17-08-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/08/new-apple-ios-16-exploit-enables.html,  New Apple iOS 16 Exploit Enables Stealthy Cellular Access Under Fake Airplane Mode ,17-08-2023, Mobile Security ,Vulnerability
https://thehackernews.com/2023/08/new-labrat-campaign-exploits-gitlab.html,  New LABRAT Campaign Exploits GitLab Flaw for Cryptojacking and Proxyjacking Activities ,17-08-2023, Cryptojacking ,Proxyjacking
https://thehackernews.com/2023/08/why-you-need-continuous-network.html,  Why You Need Continuous Network Monitoring? ,17-08-2023, Network Security ,Pentesting
https://thehackernews.com/2023/08/russian-hackers-use-zulip-chat-app-for.html,  Russian Hackers Use Zulip Chat App for Covert C&C in Diplomatic Phishing Attacks ,17-08-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/08/cisa-adds-citrix-sharefile-flaw-to-kev.html,  CISA Adds Citrix ShareFile Flaw to KEV Catalog Due to In-the-Wild Attacks ,17-08-2023, Vulnerability ,Enterprise Security
https://thehackernews.com/2023/08/experts-uncover-weaknesses-in.html,  Experts Uncover Weaknesses in PowerShell Gallery Enabling Supply Chain Attacks ,16-08-2023, Windows Security ,Supply Chain
https://thehackernews.com/2023/08/guide-how-google-workspace-based.html,  Guide: How Google Workspace-based Organizations can leverage Chrome to improve Security ,16-08-2023, Browser Security,Online Security
https://thehackernews.com/2023/08/google-introduces-first-quantum.html,  Google Introduces First Quantum Resilient FIDO2 Security Key Implementation ,16-08-2023, Password Security ,Encryption
https://thehackernews.com/2023/08/critical-security-flaws-affect-ivanti.html,"  Critical Security Flaws Affect Ivanti Avalanche, Threatening 30,000 Organizations ",16-08-2023, Software Security ,Cyber Threat
https://thehackernews.com/2023/08/nearly-2000-citrix-netscaler-instances.html,"  Nearly 2,000 Citrix NetScaler Instances Hacked via Critical Vulnerability ",16-08-2023, Vulnerability ,Enterprise Security
https://thehackernews.com/2023/08/cybercriminals-abusing-cloudflare-r2.html,"  Cybercriminals Abusing Cloudflare R2 for Hosting Phishing Pages, Experts Warn ",15-08-2023, Hosting ,Phishing
https://thehackernews.com/2023/08/catching-catphish-join-expert-webinar.html,  Catching the Catphish: Join the Expert Webinar on Combating Credential Phishing ,15-08-2023, Enterprise Security ,Cybersecurity
https://thehackernews.com/2023/08/multiple-flaws-found-in-scrutisweb.html,  Multiple Flaws Found in ScrutisWeb Software Exposes ATMs to Remote Hacking ,15-08-2023, Cyber Threat ,Software Security
https://thehackernews.com/2023/08/monti-ransomware-returns-with-new-linux.html,  Monti Ransomware Returns with New Linux Variant and Enhanced Evasion Tactics ,15-08-2023, Linux ,Ransomware
https://thehackernews.com/2023/08/malware-unleashed-public-sector-hit-in.html,"  Malware Unleashed: Public Sector Hit in Sudden Surge, Reveals New Report ",15-08-2023, Threat Intelligence ,Cyber Attacks
https://thehackernews.com/2023/08/gigabud-rat-android-banking-malware.html,  Gigabud RAT Android Banking Malware Targets Institutions Across Countries ,15-08-2023, Mobile Security ,Financial Risk
https://thehackernews.com/2023/08/over-12000-computers-compromised-by.html,"  Over 120,000 Computers Compromised by Info Stealers Linked to Users of Cybercrime Forums ",15-08-2023, Cyber Crime ,Threat Intel
https://thehackernews.com/2023/08/north-korean-hackers-suspected-in-new.html,  North Korean Hackers Suspected in New Wave of Malicious npm Packages ,15-08-2023, Software Security ,Supply Chain
https://thehackernews.com/2023/08/qwixxrat-new-remote-access-trojan.html,  QwixxRAT: New Remote Access Trojan Emerges via Telegram and Discord ,14-08-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/08/ongoing-xurum-attacks-on-e-commerce.html,  Ongoing Xurum Attacks on E-commerce Sites Exploiting Critical Magento 2 Vulnerability ,14-08-2023, Website Security ,Vulnerability
https://thehackernews.com/2023/08/identity-threat-detection-and-response.html,  Identity Threat Detection and Response: Rips in Your Identity Fabric ,14-08-2023, Threat Detection ,SaaS Security
https://thehackernews.com/2023/08/new-financial-malware-janelarat-targets.html,  New Financial Malware 'JanelaRAT' Targets Latin American Users ,14-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/india-passes-new-digital-personal-data.html,"  India Passes New Digital Personal Data Protection Bill (DPDPB), Putting Users' Privacy First ",14-08-2023, Data Protection ,Privacy
https://thehackernews.com/2023/08/multiple-flaws-in-cyberpower-and.html,  Multiple Flaws in CyberPower and Dataprobe Products Put Data Centers at Risk ,12-08-2023, Server Security ,Cyber Threat
https://thehackernews.com/2023/08/zoom-ztp-audiocodes-phones-flaws.html,"  Zoom ZTP & AudioCodes Phones Flaws Uncovered, Exposing Users to Eavesdropping ",12-08-2023, Vulnerability ,Privacy
https://thehackernews.com/2023/08/lolek-bulletproof-hosting-servers.html,"  Lolek Bulletproof Hosting Servers Seized, 5 Key Operators Arrested ",12-08-2023, Cyber Crime ,Hosting
https://thehackernews.com/2023/08/new-python-url-parsing-flaw-enables.html,  New Python URL Parsing Flaw Could Enable Command Execution Attacks ,12-08-2023, Programming ,Vulnerability
https://thehackernews.com/2023/08/researchers-uncover-decade-long-cyber.html,  Researchers Uncover Years-Long Cyber Espionage on Foreign Embassies in Belarus ,11-08-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/08/enhancing-tls-security-google-adds.html,  Enhancing TLS Security: Google Adds Quantum-Resistant Encryption in Chrome 116 ,11-08-2023, Encryption ,Browser Security
https://thehackernews.com/2023/08/researchers-shed-light-on-apt31s.html,  Researchers Shed Light on APT31's Advanced Backdoors and Data Exfiltration Tactics ,11-08-2023, Malware ,Cyber Attack
https://thehackernews.com/2023/08/new-systembc-malware-variant-targets.html,  New SystemBC Malware Variant Targets Southern African Power Company ,11-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/15-new-codesys-sdk-flaws-expose-ot.html,  16 New CODESYS SDK Flaws Expose OT Environments to Remote Attacks ,11-08-2023, Operational Technology ,Vulnerability
https://thehackernews.com/2023/08/cisa-adds-microsoft-net-vulnerability.html,  CISA Adds Microsoft .NET Vulnerability to KEV Catalog Due to Active Exploitation ,11-08-2023, Endpoint Security ,Vulnerability
https://thehackernews.com/2023/08/new-attack-alert-freezers-injector.html,  New Attack Alert: Freeze[.]rs Injector Weaponized for XWorm Malware Attacks ,10-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/new-statc-stealer-malware-emerges-your.html,  New Statc Stealer Malware Emerges: Your Sensitive Data at Risk ,10-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/encryption-flaws-in-popular-chinese.html,  Encryption Flaws in Popular Chinese Language App Put Users' Typed Data at Risk ,10-08-2023, Privacy ,Encryption
https://thehackernews.com/2023/08/emerging-attacker-exploit-microsoft.html,  Emerging Attacker Exploit: Microsoft Cross-Tenant Synchronization ,10-08-2023, Threat Detection ,Attack Signal
https://thehackernews.com/2023/08/cybercriminals-increasingly-using.html,  Cybercriminals Increasingly Using EvilProxy Phishing Kit to Target Executives ,10-08-2023, Cyber Threat ,Online Security
https://thehackernews.com/2023/08/interpol-busts-phishing-as-service.html,"  Interpol Busts Phishing-as-a-Service Platform '16Shop,' Leading to 3 Arrests ",10-08-2023, Cyber Crime ,Hacking
https://thehackernews.com/2023/08/china-linked-hackers-strike-worldwide.html,  China-Linked Hackers Strike Worldwide: 17 Nations Hit in 3-Year Cyber Campaign ,09-08-2023, Cyber Espionage ,Cyber Attacks
https://thehackernews.com/2023/08/continuous-security-validation-with.html,  Continuous Security Validation with Penetration Testing as a Service (PTaaS) ,09-08-2023, Penetration Testing ,DevSecOps
https://thehackernews.com/2023/08/new-android-14-security-feature-it.html,  New Android 14 Security Feature: IT Admins Can Now Disable 2G Networks ,09-08-2023, Mobile Security ,Network Attack
https://thehackernews.com/2023/08/uk-electoral-commission-breach-exposes.html,  U.K. Electoral Commission Breach Exposes Voter Data of 40 Million Britons ,09-08-2023, Data Breach ,Cyber Attack
https://thehackernews.com/2023/08/microsoft-releases-patches-for-74-new.html,  Microsoft Releases Patches for 74 New Vulnerabilities in August Update ,09-08-2023, Software Security ,Vulnerability
https://thehackernews.com/2023/08/malicious-campaigns-exploit-weak.html,  Malicious Campaigns Exploit Weak Kubernetes Clusters for Crypto Mining ,09-08-2023, Cloud Security ,Kubernetes
https://thehackernews.com/2023/08/new-report-exposes-vice-societys.html,  New Report Exposes Vice Society's Collaboration with Rhysida Ransomware ,09-08-2023, Cyber Threat ,Ransomware
https://thehackernews.com/2023/08/qakbot-malware-operators-expand-c2.html,  QakBot Malware Operators Expand C2 Network with 15 New Servers ,08-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/hackers-abusing-cloudflare-tunnels-for.html,  Hackers Abusing Cloudflare Tunnels for Covert Communications ,08-08-2023, Cyber Threat ,Network Security
https://thehackernews.com/2023/08/understanding-active-directory-attack.html,  Understanding Active Directory Attack Paths to Improve Security ,08-08-2023, Active Directory ,Exposure Management
https://thehackernews.com/2023/08/new-yashma-ransomware-variant-targets.html,  New Yashma Ransomware Variant Targets Multiple English-Speaking Countries ,08-08-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/08/lolbas-in-wild-11-living-off-land.html,  LOLBAS in the Wild: 11 Living-Off-The-Land Binaries That Could Be Used for Malicious Purposes ,08-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/new-malware-campaign-targets.html,  New Malware Campaign Targets Inexperienced Cyber Criminals with OpenBullet Configs ,07-08-2023, Cyber Crime ,Malware
https://thehackernews.com/2023/08/new-deep-learning-attack-deciphers.html,  New 'Deep Learning Attack' Deciphers Laptop Keystrokes with 95% Accuracy ,07-08-2023, Deep Learning ,Endpoint Security
https://thehackernews.com/2023/08/new-skidmap-redis-malware-variant.html,  New SkidMap Linux Malware Variant Targeting Vulnerable Redis Servers ,07-08-2023, Data Security ,Linux
https://thehackernews.com/2023/08/fbi-alert-crypto-scammers-are.html,  FBI Alert: Crypto Scammers are Masquerading as NFT Developers ,07-08-2023, Cyber Crime ,Cryptocurrency
https://thehackernews.com/2023/08/reptile-rootkit-advanced-linux-malware.html,  Reptile Rootkit: Advanced Linux Malware Targeting South Korean Systems ,05-08-2023, Linux ,Malware
https://thehackernews.com/2023/08/microsoft-addresses-critical-power.html,  Microsoft Addresses Critical Power Platform Flaw After Delays and Criticism ,05-08-2023, Vulnerability ,Cyber Threat
https://thehackernews.com/2023/08/researchers-uncover-new-high-severity.html,  Researchers Uncover New High-Severity Vulnerability in PaperCut Software ,05-08-2023, Vulnerability ,Software Security
https://thehackernews.com/2023/08/nyc-couple-pleads-guilty-to-money.html,  NYC Couple Pleads Guilty to Money Laundering in $3.6 Billion Bitfinex Hack ,04-08-2023, Cryptocurrency ,Cyber Crime
https://thehackernews.com/2023/08/malicious-npm-packages-found.html,   Malicious npm Packages Found Exfiltrating Sensitive Data from Developers ,04-08-2023, Software Security ,Malware
https://thehackernews.com/2023/08/major-cybersecurity-agencies.html,  Major Cybersecurity Agencies Collaborate to Unveil 2022's Most Exploited Vulnerabilities ,04-08-2023, Software Security ,Cyber Theat
https://thehackernews.com/2023/08/malicious-apps-use-sneaky-versioning.html,  Malicious Apps Use Sneaky Versioning Technique to Bypass Google Play Store Scanners ,03-08-2023, Mobile Security ,Malware
https://thehackernews.com/2023/07/rfp-template-for-browser-security.html,  RFP Template for Browser Security ,03-08-2023, Browser Security ,Data Security
https://thehackernews.com/2023/08/new-version-of-rilide-data-theft.html,  New Version of Rilide Data Theft Malware Adapts to Chrome Extension Manifest V3 ,03-08-2023, Browser Security ,Malware
https://thehackernews.com/2023/08/hundreds-of-citrix-netscaler-adc-and.html,  Hundreds of Citrix NetScaler ADC and Gateway Servers Hacked in Major Cyber Attack ,03-08-2023, Vulnerability ,Cyber Threat
https://thehackernews.com/2023/08/a-penetration-testing-buyers-guide-for.html,  A Penetration Testing Buyer's Guide for IT Security Teams ,03-08-2023, Penetration Testing ,Cybersecurity
https://thehackernews.com/2023/08/microsoft-flags-growing-cybersecurity.html,  Microsoft Flags Growing Cybersecurity Concerns for Major Sporting Events ,03-08-2023, Cyber Threat ,Network Security
https://thehackernews.com/2023/08/mysterious-team-bangladesh-targeting.html,"   ""Mysterious Team Bangladesh"" Targeting India with DDoS Attacks and Data Breaches ",03-08-2023, Cyber Attack ,Data Safety
https://thehackernews.com/2023/08/microsoft-exposes-russian-hackers.html,  Microsoft Exposes Russian Hackers' Sneaky Phishing Tactics via Microsoft Teams Chats ,03-08-2023, Cyber Attack ,Phishing
https://thehackernews.com/2023/08/researchers-discover-bypass-for.html,  Researchers Discover Bypass for Recently Patched Critical Ivanti EPMM Vulnerability ,03-08-2023, Vulnerability ,Software Security
https://thehackernews.com/2023/08/russian-cyber-adversary-bluecharlie.html,  Russian Cyber Adversary BlueCharlie Alters Infrastructure in Response to Disclosures ,02-08-2023, Cyber Threat ,Hacking
https://thehackernews.com/2023/08/phishers-exploit-salesforces-email.html,  Phishers Exploit Salesforce's Email Services Zero-Day in Targeted Facebook Campaign ,02-08-2023, Vulnerability ,
https://thehackernews.com/2023/08/industrial-control-systems.html,  Industrial Control Systems Vulnerabilities Soar: Over One-Third Unpatched in 2023 ,02-08-2023, ICS,SCADA Security
https://thehackernews.com/2023/08/top-industries-significantly-impacted.html,  Top Industries Significantly Impacted by Illicit Telegram Networks ,02-08-2023, Cyber Crime ,Telegram
https://thehackernews.com/2023/08/researchers-uncover-aws-ssm-agent.html,  Researchers Uncover AWS SSM Agent Misuse as a Covert Remote Access Trojan ,02-08-2023, Cloud Security ,Cyber Threat
https://thehackernews.com/2023/08/iranian-company-cloudzy-accused-of.html,  Iranian Company Cloudzy Accused of Aiding Cybercriminals and Nation-State Hackers ,02-08-2023, Ransoware ,Cyber Crime
https://thehackernews.com/2023/08/norwegian-entities-targeted-in-ongoing.html,  Norwegian Entities Targeted in Ongoing Attacks Exploiting Ivanti EPMM Vulnerability ,02-08-2023, Vulnerability ,Cyber Attack
https://thehackernews.com/2023/08/new-nodestealer-targeting-facebook.html,  New NodeStealer Variant Targeting Facebook Business Accounts and Crypto Wallets  ,01-08-2023, Cryptocurrency ,Malware
https://thehackernews.com/2023/08/european-bank-customers-targeted-in.html,  European Bank Customers Targeted in SpyNote Android Trojan Campaign ,01-08-2023, Mobile Security ,Malware
https://thehackernews.com/2023/08/what-is-data-security-posture.html,  What is Data Security Posture Management (DSPM)? ,01-08-2023, Data Security ,DSPM
https://thehackernews.com/2023/08/researchers-expose-space-pirate-cyber.html,  Researchers Expose Space Pirates' Cyber Campaign Across Russia and Serbia ,01-08-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/08/chinas-apt31-suspected-in-attacks-on.html,  China's APT31 Suspected in Attacks on Air-Gapped Systems in Eastern Europe ,01-08-2023, Cyber Attack ,Data Safety
https://thehackernews.com/2023/08/cybercriminals-renting-wikiloader-to.html,  Cybercriminals Renting WikiLoader to Target Italian Organizations with Banking Trojan ,01-08-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/07/new-p2pinfect-worm-targets-redis.html,  New P2PInfect Worm Targets Redis Servers with Undocumented Breach Methods ,31-07-2023, Cyber Threat ,Botnet
https://thehackernews.com/2023/07/patchwork-hackers-target-chinese.html,  Patchwork Hackers Target Chinese Research Organizations Using EyeShell Backdoor ,31-07-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/07/avrecon-botnet-leveraging-compromised.html,  AVRecon Botnet Leveraging Compromised Routers to Fuel Illegal Proxy Service ,31-07-2023, Network Security ,Botnet
https://thehackernews.com/2023/07/fruity-trojan-uses-deceptive-software.html,  Fruity Trojan Uses Deceptive Software Installers to Spread Remcos RAT ,31-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/multiple-flaws-found-in-ninja-forms.html,"  Multiple Flaws Found in Ninja Forms Plugin Leave 800,000 Sites Vulnerable ",31-07-2023, Website Security ,WordPress
https://thehackernews.com/2023/07/new-android-malware-cherryblos.html,  New Android Malware CherryBlos Utilizing OCR to Steal Sensitive Data ,29-07-2023, Android ,Malware
https://thehackernews.com/2023/07/apple-sets-new-rules-for-developers-to.html,  Apple Sets New Rules for Developers to Prevent Fingerprinting and Data Misuse ,29-07-2023, Data Security ,Privacy
https://thehackernews.com/2023/07/hackers-deploy-submarine-backdoor-in.html,"  Hackers Deploy ""SUBMARINE"" Backdoor in Barracuda Email Security Gateway Attacks ",29-07-2023, Email Security ,Vulnerability
https://thehackernews.com/2023/07/ivanti-warns-of-another-endpoint.html,  Ivanti Warns of Another Endpoint Manager Mobile Vulnerability Under Active Attack ,29-07-2023, Vulnerability ,Enterprise Security
https://thehackernews.com/2023/07/icedid-malware-adapts-and-expands.html,  IcedID Malware Adapts and Expands Threat with Updated BackConnect Module ,28-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/starkmule-targets-koreans-with-us.html,  STARK#MULE Targets Koreans with U.S. Military-themed Document Lures ,28-07-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/07/a-data-exfiltration-attack-scenario.html,  A Data Exfiltration Attack Scenario: The Porsche Experience ,28-07-2023, Cyber Attack ,Vulnerability
https://thehackernews.com/2023/07/hackers-abusing-windows-search-feature.html,  Hackers Abusing Windows Search Feature to Install Remote Access Trojans ,28-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/bluebravo-deploys-graphicalproton.html,  BlueBravo Deploys GraphicalProton Backdoor Against European Diplomatic Entities ,28-07-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/07/major-security-flaw-discovered-in.html,  Major Security Flaw Discovered in Metabase BI Software – Urgent Update Required ,28-07-2023, Software Security ,Zero Day
https://thehackernews.com/2023/07/cybersecurity-agencies-warn-against.html,  Cybersecurity Agencies Warn Against IDOR Bugs Exploited for Data Breaches ,28-07-2023, Software Security ,Data Safety
https://thehackernews.com/2023/07/gameoverlay-two-severe-linux.html,  GameOver(lay): Two Severe Linux Vulnerabilities Impact 40% of Ubuntu Users ,27-07-2023, Linux ,Endpoint Security
https://thehackernews.com/2023/07/new-malvertising-campaign-distributing.html,  New Malvertising Campaign Distributing Trojanized IT Tools via Google and Bing Search Ads ,27-07-2023, Malvertising ,Software Security
https://thehackernews.com/2023/07/the-4-keys-to-building-cloud-security.html,  The 4 Keys to Building Cloud Security Programs That Can Actually Shift Left ,27-07-2023, Cloud Security ,DevSecOps
https://thehackernews.com/2023/07/hackers-target-apache-tomcat-servers.html,  Hackers Target Apache Tomcat Servers for Mirai Botnet and Crypto Mining ,27-07-2023, Server Security ,Cryptocurrency
https://thehackernews.com/2023/07/group-ib-co-founder-sentenced-to-14.html,  Group-IB Co-Founder Sentenced to 14 Years in Russian Prison for Alleged High Treason ,27-07-2023, Cybersecurity ,Infosec
https://thehackernews.com/2023/07/new-sec-rules-require-us-companies-to.html,  New SEC Rules Require U.S. Companies to Reveal Cyber Attacks Within 4 Days ,27-07-2023, Data Breach ,Cyber Attack
https://thehackernews.com/2023/07/decoy-dog-new-breed-of-malware-posing.html,  Decoy Dog: New Breed of Malware Posing Serious Threats to Enterprise Networks ,26-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/the-alarming-rise-of-infostealers-how.html,  The Alarming Rise of Infostealers: How to Detect this Silent Threat ,26-07-2023, Malware ,Data Safety
https://thehackernews.com/2023/07/fenix-cybercrime-group-poses-as-tax.html,  Fenix Cybercrime Group Poses as Tax Authorities to Target Latin American Users ,26-07-2023, Online Security ,Malware
https://thehackernews.com/2023/07/new-ai-tool-fraudgpt-emerges-tailored.html,"  New AI Tool 'FraudGPT' Emerges, Tailored for Sophisticated Attacks ",26-07-2023, Cyber Crime ,Artificial Intelligence
https://thehackernews.com/2023/07/rust-based-realst-infostealer-targeting.html,  Rust-based Realst Infostealer Targeting Apple macOS Users' Cryptocurrency Wallets ,26-07-2023, Cryptocurrency ,Endpoint Security
https://thehackernews.com/2023/07/critical-mikrotik-routeros.html,  Critical MikroTik RouterOS Vulnerability Exposes Over Half a Million Devices to Hacking ,26-07-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/07/casbaneiro-banking-malware-goes-under.html,  Casbaneiro Banking Malware Goes Under the Radar with UAC Bypass Technique ,25-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/macos-under-attack-examining-growing.html,  macOS Under Attack: Examining the Growing Threat and User Perspectives ,25-07-2023, Endpoint Security ,macOS
https://thehackernews.com/2023/07/tetraburst-5-new-vulnerabilities.html,  TETRA:BURST — 5 New Vulnerabilities Exposed in Widely Used Radio Communication System ,25-07-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/07/zenbleed-new-flaw-in-amd-zen-2.html,  Zenbleed: New Flaw in AMD Zen 2 Processors Puts Encryption Keys and Passwords at Risk ,25-07-2023, Hardware Security ,Encryption
https://thehackernews.com/2023/07/atlassian-releases-patches-for-critical.html,  Atlassian Releases Patches for Critical Flaws in Confluence and Bamboo ,25-07-2023, Server Security ,Zero Day
https://thehackernews.com/2023/07/ivanti-releases-urgent-patch-for-epmm.html,  Ivanti Releases Urgent Patch for EPMM Zero-Day Vulnerability Under Active Exploitation ,25-07-2023, Enterprise Security ,Zero Day
https://thehackernews.com/2023/07/apple-rolls-out-urgent-patches-for-zero.html,"  Apple Rolls Out Urgent Patches for Zero-Day Flaws Impacting iPhones, iPads and Macs ",25-07-2023, Endpoint Security ,Zero Day
https://thehackernews.com/2023/07/critical-zero-days-in-atera-windows.html,  Critical Zero-Days in Atera Windows Installers Expose Users to Privilege Escalation Attacks ,24-07-2023, Windows Security ,Zero-Day
https://thehackernews.com/2023/07/google-messages-getting-cross-platform.html,  Google Messages Getting Cross-Platform End-to-End Encryption with MLS Protocol ,24-07-2023, Mobile Security ,Privacy
https://thehackernews.com/2023/07/how-to-protect-patients-and-their.html,  How to Protect Patients and Their Privacy in Your SaaS Apps ,24-07-2023, SaaS Security ,Healthcare
https://thehackernews.com/2023/07/new-openssh-vulnerability-exposes-linux.html,  New OpenSSH Vulnerability Exposes Linux Systems to Remote Command Injection ,24-07-2023, Linux ,Network Security
https://thehackernews.com/2023/07/banking-sector-targeted-in-open-source.html,  Banking Sector Targeted in Open-Source Software Supply Chain Attacks ,24-07-2023, Supply Chain ,Cyber Attack
https://thehackernews.com/2023/07/apple-threatens-to-pull-imessage-and.html,  Apple Threatens to Pull iMessage and FaceTime from U.K. Amid Surveillance Demands ,22-07-2023, Encryption ,Privacy
https://thehackernews.com/2023/07/azure-ad-token-forging-technique-in.html,"  Azure AD Token Forging Technique in Microsoft Attack Extends Beyond Outlook, Wiz Reports ",21-07-2023, Email Security ,Cyber Attack
https://thehackernews.com/2023/07/hotrat-new-variant-of-asyncrat-malware.html,  HotRat: New Variant of AsyncRAT Malware Spreading Through Pirated Software ,21-07-2023, Malware ,Software Security
https://thehackernews.com/2023/07/sophisticated-bundlebot-malware.html,  Sophisticated BundleBot Malware Disguised as Google AI Chatbot and Utilities ,21-07-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/07/local-governments-targeted-for.html,  Local Governments Targeted for Ransomware – How to Prevent Falling Victim ,21-07-2023, Password Security ,Cybersecurity
https://thehackernews.com/2023/07/ddos-botnets-hijacking-zyxel-devices-to.html,  DDoS Botnets Hijacking Zyxel Devices to Launch Devastating Attacks ,21-07-2023, Vulnerability ,Botnet
https://thehackernews.com/2023/07/citrix-netscaler-adc-and-gateway.html,  Citrix NetScaler ADC and Gateway Devices Under Attack: CISA Urges Immediate Action ,21-07-2023, Vulnerability ,Cyber Threat
https://thehackernews.com/2023/07/critical-flaws-in-ami-megarac-bmc.html,  Critical Flaws in AMI MegaRAC BMC Software Expose Servers to Remote Attacks ,20-07-2023, Hardware Security ,SysAdmin
https://thehackernews.com/2023/07/apache-openmeetings-web-conferencing.html,  Apache OpenMeetings Web Conferencing Tool Exposed to Critical Vulnerabilities ,20-07-2023, Vulnerability ,Software Security
https://thehackernews.com/2023/07/north-korean-state-sponsored-hackers.html,  North Korean State-Sponsored Hackers Suspected in JumpCloud Supply Chain Attack ,20-07-2023, Cyber Attack ,Supply Chain
https://thehackernews.com/2023/07/turlas-new-deliverycheck-backdoor.html,  Turla's New DeliveryCheck Backdoor Breaches Ukrainian Defense Sector ,20-07-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/07/new-p2pinfect-worm-targeting-redis.html,  New P2PInfect Worm Targeting Redis Servers on Linux and Windows Systems ,20-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/microsoft-expands-cloud-logging-to.html,  Microsoft Expands Cloud Logging to Counter Rising Nation-State Cyber Threats ,20-07-2023, Cloud Security ,Cyber Espionage
https://thehackernews.com/2023/07/adobe-rolls-out-new-patches-for.html,  Adobe Rolls Out New Patches for Actively Exploited ColdFusion Vulnerability ,20-07-2023, Software Security ,Vulnerability
https://thehackernews.com/2023/07/chinese-apt41-hackers-target-mobile.html,  Chinese APT41 Hackers Target Mobile Devices with New WyrmSpy and DragonEgg Spyware ,19-07-2023, Spyware ,Mobile Security
https://thehackernews.com/2023/07/exploring-dark-side-osint-tools-and.html,  Exploring the Dark Side: OSINT Tools and Techniques for Unmasking Dark Web Operations ,19-07-2023, Cybersecurity ,OSINT
https://thehackernews.com/2023/07/badbuild-flaw-in-google-cloud-build.html,  Bad.Build Flaw in Google Cloud Build Raises Concerns of Privilege Escalation ,19-07-2023, Cloud Security ,Vulnerability
https://thehackernews.com/2023/07/us-government-blacklists-cytrox-and.html,  U.S. Government Blacklists Cytrox and Intellexa Spyware Vendors for Cyber Espionage ,19-07-2023, Cyber Espionage ,Spyware
https://thehackernews.com/2023/07/zero-day-attacks-exploited-critical.html,  Zero-Day Attacks Exploited Critical Vulnerability in Citrix ADC and Gateway ,19-07-2023, Vulnerability ,Cyber Threat
https://thehackernews.com/2023/07/pakistani-entities-targeted-in.html,  Pakistani Entities Targeted in Sophisticated Attack Deploying ShadowPad Malware ,18-07-2023, Malware ,Cyber Attack
